Timestamp,MachineId,MachineCategory,AirTemperature_C,ProcessTemperature_C,RotationalSpeed_RPM,Torque_Nm,ToolWear_Min,FailureWithin24h,FailureType
2025-06-04 02:41:48,MCH-030,LightDuty,23.22,37.63,1763,31.95,62.6,0,NoFailure
2025-06-04 17:05:13,MCH-030,LightDuty,22.88,34.65,1659,27.17,64.2,0,NoFailure
2025-06-05 07:13:54,MCH-030,LightDuty,22.73,35.44,1847,19.58,66.6,0,NoFailure
2025-06-05 21:14:44,MCH-030,LightDuty,24.46,40.98,1478,45.21,68.5,1,Overstrain
2025-06-06 06:13:40,MCH-030,LightDuty,22.2,34.31,1686,22.44,68.9,0,NoFailure
2025-06-06 15:00:48,MCH-030,LightDuty,22.25,32.36,1920,22.04,70.5,0,NoFailure
2025-06-07 01:27:17,MCH-030,LightDuty,21.98,37.97,1585,35.65,72.2,0,NoFailure
2025-06-07 12:12:10,MCH-030,LightDuty,22.52,38.34,1934,28.17,73.7,0,NoFailure
2025-06-07 22:04:43,MCH-030,LightDuty,22.99,37.77,1749,35.16,74.9,0,NoFailure
2025-06-08 05:33:11,MCH-030,LightDuty,22.0,34.89,1666,29.92,76.0,0,NoFailure
2025-06-08 17:59:21,MCH-030,LightDuty,23.56,36.27,2054,23.75,77.0,0,NoFailure
2025-06-09 03:22:01,MCH-030,LightDuty,25.33,36.8,2111,16.43,77.1,0,NoFailure
2025-06-09 16:41:05,MCH-030,LightDuty,27.06,39.3,1844,27.56,78.8,0,NoFailure
2025-06-10 06:56:35,MCH-030,LightDuty,24.32,39.69,1512,34.29,80.3,0,NoFailure
2025-06-10 17:37:52,MCH-030,LightDuty,23.61,36.03,1509,28.4,81.5,0,NoFailure
2025-06-10 23:33:25,MCH-030,LightDuty,22.52,32.6,1982,22.66,82.0,0,NoFailure
2025-06-11 15:31:27,MCH-030,LightDuty,23.85,36.55,1781,32.8,84.8,0,NoFailure
2025-06-11 19:44:53,MCH-030,LightDuty,23.56,37.84,1738,39.23,86.7,0,NoFailure
2025-06-12 00:38:30,MCH-030,LightDuty,23.52,34.88,1873,21.2,88.0,0,NoFailure
2025-06-12 13:38:24,MCH-030,LightDuty,22.5,35.46,1778,36.48,90.5,0,NoFailure
2025-06-13 03:44:36,MCH-030,LightDuty,24.33,37.95,1991,26.2,91.5,0,NoFailure
2025-06-13 15:53:36,MCH-030,LightDuty,25.06,36.06,1724,23.32,91.7,0,NoFailure
2025-06-13 23:31:01,MCH-030,LightDuty,23.93,37.1,1610,37.42,93.5,0,NoFailure
2025-06-14 14:28:54,MCH-030,LightDuty,23.6,40.37,1628,43.87,95.9,1,Random
2025-06-15 02:28:20,MCH-030,LightDuty,23.16,39.21,1688,40.65,31.8,0,NoFailure
2025-06-15 14:29:25,MCH-030,LightDuty,24.47,39.39,1816,33.53,34.0,0,NoFailure
2025-06-16 00:25:36,MCH-030,LightDuty,25.46,37.07,1635,26.42,35.1,0,NoFailure
2025-06-16 09:45:34,MCH-030,LightDuty,24.62,40.08,1878,40.42,36.9,0,NoFailure
2025-06-16 14:34:41,MCH-030,LightDuty,25.38,36.04,1944,22.85,37.4,0,NoFailure
2025-06-16 20:31:55,MCH-030,LightDuty,27.06,39.54,1672,26.55,37.9,0,NoFailure
2025-06-17 03:26:23,MCH-030,LightDuty,22.42,36.37,1946,32.67,40.4,0,NoFailure
2025-06-17 10:11:59,MCH-030,LightDuty,25.72,38.12,1837,22.11,40.6,1,Random
2025-06-18 00:47:30,MCH-030,LightDuty,24.18,34.62,1705,20.7,30.7,0,NoFailure
2025-06-18 16:04:58,MCH-030,LightDuty,23.44,35.35,1722,19.27,32.7,0,NoFailure
2025-06-18 22:49:42,MCH-030,LightDuty,26.54,39.59,1786,25.94,33.6,0,NoFailure
2025-06-19 08:12:40,MCH-030,LightDuty,23.19,34.72,1745,27.52,34.2,0,NoFailure
2025-06-19 22:33:48,MCH-030,LightDuty,25.03,43.42,1652,46.21,38.5,0,NoFailure
2025-06-20 10:37:53,MCH-030,LightDuty,22.97,36.61,1435,36.46,40.6,0,NoFailure
2025-06-20 23:50:40,MCH-030,LightDuty,24.38,37.26,1858,28.0,42.0,0,NoFailure
2025-06-21 15:17:46,MCH-030,LightDuty,26.36,42.58,1651,40.46,45.3,0,NoFailure
2025-06-22 03:58:07,MCH-030,LightDuty,24.48,36.16,1869,28.13,46.8,0,NoFailure
2025-06-22 18:59:51,MCH-030,LightDuty,24.64,38.96,1560,30.48,48.7,0,NoFailure
2025-06-23 01:25:28,MCH-030,LightDuty,24.54,36.37,1869,30.84,49.6,0,NoFailure
2025-06-23 07:49:09,MCH-030,LightDuty,23.0,36.78,1866,26.64,50.2,0,NoFailure
2025-06-23 17:59:12,MCH-030,LightDuty,24.73,35.25,1659,19.95,52.1,0,NoFailure
2025-06-24 04:39:07,MCH-030,LightDuty,24.62,41.42,1587,39.46,54.1,0,NoFailure
2025-06-24 20:20:35,MCH-030,LightDuty,23.83,35.48,1795,31.34,56.9,0,NoFailure
2025-06-25 03:07:48,MCH-030,LightDuty,24.65,36.27,1853,17.39,56.9,0,NoFailure
2025-06-25 12:08:56,MCH-030,LightDuty,25.8,38.67,1792,29.12,56.7,0,NoFailure
2025-06-26 03:41:44,MCH-030,LightDuty,26.34,44.74,1888,39.58,60.1,0,NoFailure
2025-06-26 08:22:05,MCH-030,LightDuty,24.01,36.47,2075,26.13,60.9,0,NoFailure
2025-06-26 20:37:32,MCH-030,LightDuty,25.66,36.49,1637,20.92,62.2,0,NoFailure
2025-06-27 03:31:50,MCH-030,LightDuty,25.07,42.39,1545,36.5,64.8,0,NoFailure
2025-06-27 19:04:33,MCH-030,LightDuty,25.99,42.17,1631,32.75,67.8,0,NoFailure
2025-06-28 02:30:20,MCH-030,LightDuty,25.63,42.06,1802,35.91,70.0,0,NoFailure
2025-06-28 12:34:22,MCH-030,LightDuty,23.83,36.53,1584,38.98,71.8,0,NoFailure
2025-06-29 00:46:21,MCH-030,LightDuty,24.29,39.53,1431,46.54,74.0,1,SpeedAnomaly
2025-06-29 04:47:55,MCH-030,LightDuty,24.42,39.82,1645,34.09,29.3,0,NoFailure
2025-06-29 14:28:49,MCH-030,LightDuty,25.9,43.31,1743,45.25,31.0,1,Overstrain
2025-06-30 00:33:44,MCH-030,LightDuty,25.89,41.47,1718,37.81,15.8,0,NoFailure
2025-06-30 15:54:37,MCH-030,LightDuty,24.83,35.94,1487,29.68,17.6,0,NoFailure
2025-07-01 06:21:16,MCH-030,LightDuty,23.48,37.64,1376,43.49,19.9,0,NoFailure
2025-07-01 13:00:55,MCH-030,LightDuty,26.78,39.23,1888,29.0,21.2,0,NoFailure
2025-07-02 02:50:38,MCH-030,LightDuty,24.51,40.42,1588,39.03,23.6,0,NoFailure
2025-07-02 10:43:56,MCH-030,LightDuty,23.97,36.24,1916,23.73,24.7,0,NoFailure
2025-07-02 18:04:51,MCH-030,LightDuty,26.59,42.62,1620,41.35,25.3,0,NoFailure
2025-07-03 07:49:39,MCH-030,LightDuty,24.15,41.53,1569,45.83,28.5,0,NoFailure
2025-07-03 13:03:03,MCH-030,LightDuty,23.89,41.6,1602,43.66,30.4,0,NoFailure
2025-07-03 22:25:03,MCH-030,LightDuty,27.14,43.76,1667,37.9,31.7,0,NoFailure
2025-07-04 03:45:28,MCH-030,LightDuty,26.39,37.11,2065,12.66,31.6,0,NoFailure
2025-07-04 15:39:01,MCH-030,LightDuty,25.44,42.68,1615,39.95,33.6,0,NoFailure
2025-07-05 04:47:09,MCH-030,LightDuty,27.37,37.27,2016,14.28,34.6,0,NoFailure
2025-07-05 17:07:46,MCH-030,LightDuty,24.37,36.18,1837,23.2,36.0,0,NoFailure
2025-07-06 03:33:31,MCH-030,LightDuty,25.75,39.23,1894,34.12,38.2,1,Overstrain
2025-07-06 10:54:00,MCH-030,LightDuty,25.64,41.45,1870,27.48,20.9,0,NoFailure
2025-07-07 00:20:34,MCH-030,LightDuty,26.3,41.86,1799,33.06,22.3,0,NoFailure
2025-07-07 14:08:55,MCH-030,LightDuty,26.51,41.86,1860,36.04,25.4,0,NoFailure
2025-07-08 06:05:49,MCH-030,LightDuty,27.6,43.82,1878,36.78,27.6,0,NoFailure
2025-07-08 14:10:37,MCH-030,LightDuty,25.52,38.57,1615,32.83,28.9,0,NoFailure
2025-07-09 02:43:47,MCH-030,LightDuty,25.62,41.18,1817,36.91,31.1,0,NoFailure
2025-07-09 07:18:42,MCH-030,LightDuty,23.74,39.54,1656,37.67,32.1,0,NoFailure
2025-07-09 14:08:54,MCH-030,LightDuty,25.81,42.91,1696,32.0,32.5,0,NoFailure
2025-07-10 02:52:34,MCH-030,LightDuty,25.05,36.99,1637,30.24,34.1,0,NoFailure
2025-07-10 18:45:49,MCH-030,LightDuty,27.16,42.59,1734,29.63,36.1,1,Overheating
2025-07-10 23:36:43,MCH-030,LightDuty,27.48,44.0,1704,41.43,18.8,0,NoFailure
2025-07-11 15:31:53,MCH-030,LightDuty,28.47,46.58,1570,44.43,22.3,1,SpeedAnomaly
2025-07-12 01:36:06,MCH-030,LightDuty,27.86,41.62,1961,29.94,10.9,0,NoFailure
2025-07-12 06:33:35,MCH-030,LightDuty,25.37,44.74,1804,47.58,12.2,0,NoFailure
2025-07-12 22:12:51,MCH-030,LightDuty,27.63,39.65,1792,32.57,15.3,0,NoFailure
2025-07-13 08:33:17,MCH-030,LightDuty,25.5,39.53,1837,26.49,17.9,0,NoFailure
2025-07-13 22:55:47,MCH-030,LightDuty,28.13,41.55,1974,24.84,19.4,0,NoFailure
2025-07-14 06:44:04,MCH-030,LightDuty,27.63,45.73,1669,40.76,21.4,1,Overheating
2025-07-14 20:25:51,MCH-030,LightDuty,25.87,42.27,1732,38.65,9.9,0,NoFailure
2025-07-15 12:17:48,MCH-030,LightDuty,25.89,39.47,1712,27.87,11.9,0,NoFailure
2025-07-15 17:19:47,MCH-030,LightDuty,28.83,38.86,2030,14.17,12.3,0,NoFailure
2025-07-15 21:30:15,MCH-030,LightDuty,28.53,45.62,1768,45.44,13.8,1,Overstrain
2025-07-16 07:40:45,MCH-030,LightDuty,26.4,42.12,1580,34.06,14.1,0,NoFailure
2025-07-16 12:51:17,MCH-030,LightDuty,26.5,36.48,1980,27.52,15.5,0,NoFailure
2025-07-16 23:30:09,MCH-030,LightDuty,26.84,41.63,1887,43.32,17.3,0,NoFailure
2025-07-17 05:04:34,MCH-030,LightDuty,25.47,40.55,1851,29.67,17.8,0,NoFailure
2025-07-17 19:36:51,MCH-030,LightDuty,28.68,38.88,1862,15.66,20.0,0,NoFailure
2025-07-18 00:59:32,MCH-030,LightDuty,27.64,37.64,1778,15.28,20.1,0,NoFailure
2025-07-18 13:21:37,MCH-030,LightDuty,25.93,39.76,1684,37.56,21.5,0,NoFailure
2025-07-19 04:30:08,MCH-030,LightDuty,26.92,35.46,1969,19.74,22.0,0,NoFailure
2025-07-19 18:09:55,MCH-030,LightDuty,28.33,41.22,1867,29.76,22.8,0,NoFailure
2025-07-20 06:58:00,MCH-030,LightDuty,26.69,42.72,1555,37.78,25.9,0,NoFailure
2025-07-20 11:28:50,MCH-030,LightDuty,27.11,39.84,1882,28.86,26.9,0,NoFailure
2025-07-20 21:35:55,MCH-030,LightDuty,28.93,43.4,1486,41.22,27.9,0,NoFailure
2025-07-21 06:18:00,MCH-030,LightDuty,26.07,38.6,1681,24.24,27.8,0,NoFailure
2025-07-21 13:38:33,MCH-030,LightDuty,27.63,42.54,1742,31.64,29.1,0,NoFailure
2025-07-22 03:54:27,MCH-030,LightDuty,27.15,40.19,1578,25.04,31.1,0,NoFailure
2025-07-22 15:43:20,MCH-030,LightDuty,27.34,41.45,1794,32.26,32.9,0,NoFailure
2025-07-23 00:03:08,MCH-030,LightDuty,27.2,43.49,1780,42.32,34.7,0,NoFailure
2025-07-23 05:53:08,MCH-030,LightDuty,24.85,37.09,1921,23.7,35.5,0,NoFailure
2025-07-23 21:03:19,MCH-030,LightDuty,27.93,40.14,1708,34.21,38.1,0,NoFailure
2025-07-24 02:29:32,MCH-030,LightDuty,25.61,42.53,1554,36.4,37.8,0,NoFailure
2025-07-24 15:56:31,MCH-030,LightDuty,28.49,38.94,1943,30.94,39.9,0,NoFailure
2025-07-25 01:53:57,MCH-030,LightDuty,28.56,44.65,1783,43.92,41.9,0,NoFailure
2025-07-25 17:32:26,MCH-030,LightDuty,28.17,41.91,1843,29.22,44.6,0,NoFailure
2025-07-26 04:21:50,MCH-030,LightDuty,26.7,39.82,1697,31.65,46.1,1,Overstrain
2025-07-26 08:47:58,MCH-030,LightDuty,24.25,36.59,1793,26.23,20.3,0,NoFailure
2025-07-26 18:00:59,MCH-030,LightDuty,29.93,46.41,1776,39.27,21.9,1,Overheating
2025-07-27 08:32:03,MCH-030,LightDuty,28.95,44.3,1520,34.63,31.2,1,Overheating
2025-07-27 22:00:16,MCH-030,LightDuty,27.77,44.47,1742,39.68,34.2,0,NoFailure
2025-07-28 09:24:11,MCH-030,LightDuty,27.82,39.88,1905,22.6,36.2,0,NoFailure
2025-07-28 20:57:46,MCH-030,LightDuty,27.5,43.12,2141,35.71,37.6,0,NoFailure
2025-07-29 06:16:58,MCH-030,LightDuty,26.3,40.65,1755,25.65,38.1,0,NoFailure
2025-07-29 21:17:18,MCH-030,LightDuty,27.97,43.45,1970,31.82,41.0,0,NoFailure
2025-07-30 04:12:11,MCH-030,LightDuty,25.25,38.95,1959,41.52,42.1,0,NoFailure
2025-07-30 18:55:26,MCH-030,LightDuty,28.42,39.78,1982,23.71,43.3,0,NoFailure
2025-07-31 03:04:54,MCH-030,LightDuty,27.1,42.5,1883,39.04,45.1,1,Overheating
2025-07-31 18:01:31,MCH-030,LightDuty,27.81,43.9,1452,39.99,47.3,0,NoFailure
2025-08-01 02:48:42,MCH-030,LightDuty,29.1,45.86,1688,35.57,49.3,0,NoFailure
2025-08-01 16:40:59,MCH-030,LightDuty,29.33,44.02,1716,27.37,50.5,0,NoFailure
2025-08-01 21:10:33,MCH-030,LightDuty,30.63,47.35,1560,40.51,51.9,1,Overheating
2025-08-02 09:31:12,MCH-030,LightDuty,27.85,45.29,1781,38.5,25.9,0,NoFailure
2025-08-02 17:49:01,MCH-030,LightDuty,28.33,45.74,1534,43.91,27.5,1,ToolWear
2025-08-03 09:23:12,MCH-030,LightDuty,26.05,41.24,1507,35.25,5.9,0,NoFailure
2025-08-04 00:36:49,MCH-030,LightDuty,26.76,43.33,1561,40.11,7.9,0,NoFailure
2025-08-04 05:45:01,MCH-030,LightDuty,27.7,41.37,1790,31.67,8.3,0,NoFailure
2025-08-04 13:02:57,MCH-030,LightDuty,27.3,44.72,1472,42.25,9.6,0,NoFailure
2025-08-05 04:56:09,MCH-030,LightDuty,28.04,41.17,2073,27.57,12.0,0,NoFailure
2025-08-05 20:48:45,MCH-030,LightDuty,27.4,39.55,1905,35.0,13.5,0,NoFailure
2025-08-06 05:27:52,MCH-030,LightDuty,27.5,45.27,1569,41.74,15.5,0,NoFailure
2025-01-02 19:31:23,MCH-031,MediumDuty,25.86,41.87,1637,51.92,43.0,0,NoFailure
2025-01-03 10:03:50,MCH-031,MediumDuty,23.9,40.56,1340,44.2,46.2,0,NoFailure
2025-01-03 21:32:39,MCH-031,MediumDuty,24.46,39.53,1534,46.16,48.8,0,NoFailure
2025-01-04 10:27:04,MCH-031,MediumDuty,24.21,40.33,1728,34.61,51.0,0,NoFailure
2025-01-04 23:55:46,MCH-031,MediumDuty,25.64,41.09,1532,37.25,52.8,0,NoFailure
2025-01-05 04:51:00,MCH-031,MediumDuty,25.31,38.81,1669,28.49,54.0,0,NoFailure
2025-01-05 14:47:03,MCH-031,MediumDuty,24.4,42.71,1346,53.47,56.7,0,NoFailure
2025-01-06 01:07:35,MCH-031,MediumDuty,24.84,42.24,1391,47.99,58.5,0,NoFailure
2025-01-06 10:23:10,MCH-031,MediumDuty,25.54,39.25,1611,45.19,59.6,0,NoFailure
2025-01-06 19:05:23,MCH-031,MediumDuty,25.2,42.41,1400,39.14,61.1,0,NoFailure
2025-01-07 09:06:26,MCH-031,MediumDuty,21.14,37.27,1452,36.76,62.8,0,NoFailure
2025-01-07 22:44:46,MCH-031,MediumDuty,24.62,42.51,1408,54.66,66.5,0,NoFailure
2025-01-08 05:56:26,MCH-031,MediumDuty,25.14,41.55,1450,35.72,66.4,0,NoFailure
2025-01-08 19:19:26,MCH-031,MediumDuty,25.15,40.6,1389,45.26,68.6,0,NoFailure
2025-01-09 05:34:19,MCH-031,MediumDuty,24.49,39.36,1648,28.69,69.3,0,NoFailure
2025-01-09 20:59:53,MCH-031,MediumDuty,23.86,36.39,1701,28.62,71.5,0,NoFailure
2025-01-10 04:35:29,MCH-031,MediumDuty,21.82,40.48,1488,46.46,72.9,0,NoFailure
2025-01-10 15:46:04,MCH-031,MediumDuty,24.15,39.08,1532,47.2,74.7,0,NoFailure
2025-01-11 00:08:40,MCH-031,MediumDuty,24.49,36.79,1559,34.58,75.3,0,NoFailure
2025-01-11 04:32:21,MCH-031,MediumDuty,22.87,35.82,1692,32.9,76.0,0,NoFailure
2025-01-11 11:20:21,MCH-031,MediumDuty,25.6,41.38,1317,41.6,76.7,0,NoFailure
2025-01-11 15:49:23,MCH-031,MediumDuty,24.24,40.47,1255,36.98,77.3,0,NoFailure
2025-01-11 20:48:07,MCH-031,MediumDuty,23.91,36.56,1608,27.16,78.8,0,NoFailure
2025-01-12 03:03:45,MCH-031,MediumDuty,21.81,40.93,1369,47.25,80.4,1,SpeedAnomaly
2025-01-12 08:01:58,MCH-031,MediumDuty,19.7,35.22,1297,46.19,81.0,0,NoFailure
2025-01-12 16:58:31,MCH-031,MediumDuty,23.91,36.12,1587,29.19,82.0,0,NoFailure
2025-01-12 21:25:54,MCH-031,MediumDuty,23.36,35.14,1688,28.01,82.4,0,NoFailure
2025-01-13 01:57:16,MCH-031,MediumDuty,23.18,36.32,1575,28.7,82.2,0,NoFailure
2025-01-13 09:25:32,MCH-031,MediumDuty,23.36,40.31,1208,39.81,83.4,0,NoFailure
2025-01-13 20:25:11,MCH-031,MediumDuty,25.77,41.31,1414,37.34,84.8,0,NoFailure
2025-01-14 10:03:36,MCH-031,MediumDuty,22.56,34.23,1755,32.49,86.1,0,NoFailure
2025-01-14 17:33:25,MCH-031,MediumDuty,24.26,36.83,1650,21.96,86.9,0,NoFailure
2025-01-15 05:59:34,MCH-031,MediumDuty,22.75,39.79,1545,41.81,88.6,0,NoFailure
2025-01-15 18:17:49,MCH-031,MediumDuty,22.85,36.51,1469,30.02,89.8,0,NoFailure
2025-01-16 04:28:07,MCH-031,MediumDuty,21.53,39.17,1522,39.63,91.6,0,NoFailure
2025-01-16 17:55:35,MCH-031,MediumDuty,23.45,37.0,1478,28.63,94.2,0,NoFailure
2025-01-17 08:35:54,MCH-031,MediumDuty,23.36,36.22,1699,31.62,96.5,0,NoFailure
2025-01-17 15:05:43,MCH-031,MediumDuty,24.34,39.7,1480,41.87,97.9,0,NoFailure
2025-01-18 04:40:58,MCH-031,MediumDuty,23.85,33.9,1695,35.32,99.6,0,NoFailure
2025-01-18 18:34:09,MCH-031,MediumDuty,23.56,37.55,1244,38.5,102.3,0,NoFailure
2025-01-19 08:33:48,MCH-031,MediumDuty,22.11,34.58,1550,37.2,103.4,0,NoFailure
2025-01-19 19:46:40,MCH-031,MediumDuty,24.54,42.68,1382,50.03,106.7,0,NoFailure
2025-01-20 11:19:32,MCH-031,MediumDuty,21.45,36.28,1559,42.61,109.2,0,NoFailure
2025-01-20 21:43:26,MCH-031,MediumDuty,25.13,38.58,1483,37.79,110.9,1,ToolWear
2025-01-21 13:02:09,MCH-031,MediumDuty,22.4,40.89,1197,49.08,23.9,0,NoFailure
2025-01-21 21:15:49,MCH-031,MediumDuty,23.88,38.81,1457,37.61,25.3,0,NoFailure
2025-01-22 07:16:06,MCH-031,MediumDuty,22.5,38.84,1523,41.88,26.1,0,NoFailure
2025-01-22 21:18:35,MCH-031,MediumDuty,24.05,41.31,1588,34.85,28.2,0,NoFailure
2025-01-23 05:22:28,MCH-031,MediumDuty,22.97,38.59,1498,35.59,29.2,0,NoFailure
2025-01-23 16:46:50,MCH-031,MediumDuty,22.51,34.72,1548,33.66,30.7,0,NoFailure
2025-01-24 06:52:51,MCH-031,MediumDuty,20.56,33.92,1489,41.34,33.0,0,NoFailure
2025-01-24 15:14:31,MCH-031,MediumDuty,22.11,35.32,1611,40.75,33.0,0,NoFailure
2025-01-25 04:30:58,MCH-031,MediumDuty,23.7,38.37,1393,36.19,35.1,0,NoFailure
2025-01-25 14:37:12,MCH-031,MediumDuty,21.66,38.11,1356,46.04,37.2,0,NoFailure
2025-01-26 04:18:16,MCH-031,MediumDuty,21.7,33.52,1772,34.96,38.7,0,NoFailure
2025-01-26 18:08:19,MCH-031,MediumDuty,22.29,37.37,1580,34.9,40.9,0,NoFailure
2025-01-26 22:31:50,MCH-031,MediumDuty,24.26,36.25,1561,32.37,41.1,0,NoFailure
2025-01-27 06:26:25,MCH-031,MediumDuty,22.75,39.81,1687,43.73,43.0,0,NoFailure
2025-01-27 15:22:20,MCH-031,MediumDuty,24.78,41.52,1458,49.04,44.1,1,Random
2025-01-28 00:55:57,MCH-031,MediumDuty,22.52,38.43,1149,44.77,46.3,0,NoFailure
2025-01-28 15:05:13,MCH-031,MediumDuty,20.94,37.92,1544,48.15,49.3,0,NoFailure
2025-01-29 01:22:35,MCH-031,MediumDuty,22.53,42.15,1391,51.91,52.1,0,NoFailure
2025-01-29 06:38:41,MCH-031,MediumDuty,20.85,38.51,1382,48.68,53.8,0,NoFailure
2025-01-29 18:22:42,MCH-031,MediumDuty,22.75,37.4,1597,35.4,55.6,0,NoFailure
2025-01-30 04:25:31,MCH-031,MediumDuty,23.6,36.8,1453,30.17,57.0,0,NoFailure
2025-01-30 14:49:10,MCH-031,MediumDuty,22.43,34.61,1496,37.51,58.2,0,NoFailure
2025-01-30 22:19:19,MCH-031,MediumDuty,22.45,38.56,1517,40.63,60.3,0,NoFailure
2025-01-31 07:04:09,MCH-031,MediumDuty,21.97,38.76,1667,45.5,61.4,0,NoFailure
2025-01-31 15:12:24,MCH-031,MediumDuty,23.18,36.28,1344,32.6,62.0,0,NoFailure
2025-02-01 05:48:29,MCH-031,MediumDuty,22.58,38.94,1411,39.22,63.8,0,NoFailure
2025-02-01 17:22:16,MCH-031,MediumDuty,22.68,42.91,1305,59.94,66.5,0,NoFailure
2025-02-02 01:37:30,MCH-031,MediumDuty,22.85,39.45,1494,44.6,67.6,0,NoFailure
2025-02-02 08:48:45,MCH-031,MediumDuty,21.13,34.72,1741,37.07,68.9,0,NoFailure
2025-02-02 13:24:21,MCH-031,MediumDuty,20.36,35.41,1648,42.03,70.2,0,NoFailure
2025-02-02 17:30:40,MCH-031,MediumDuty,24.1,38.32,1463,32.16,70.3,0,NoFailure
2025-02-03 02:09:22,MCH-031,MediumDuty,21.38,38.25,1321,51.17,73.0,0,NoFailure
2025-02-03 14:10:05,MCH-031,MediumDuty,22.07,39.33,1418,43.93,74.9,0,NoFailure
2025-02-04 03:40:39,MCH-031,MediumDuty,21.26,33.88,1686,34.03,76.3,0,NoFailure
2025-02-04 11:11:37,MCH-031,MediumDuty,22.16,39.88,1459,45.51,78.0,0,NoFailure
2025-02-04 16:05:47,MCH-031,MediumDuty,22.18,37.74,1270,53.23,79.5,1,SpeedAnomaly
2025-02-05 03:20:09,MCH-031,MediumDuty,22.36,34.73,1782,36.63,80.6,0,NoFailure
2025-02-05 08:01:37,MCH-031,MediumDuty,21.29,35.29,1464,32.87,80.7,0,NoFailure
2025-02-05 13:30:18,MCH-031,MediumDuty,20.91,36.06,1509,37.77,81.8,0,NoFailure
2025-02-06 04:07:44,MCH-031,MediumDuty,22.6,40.8,1507,53.54,84.3,0,NoFailure
2025-02-06 18:48:43,MCH-031,MediumDuty,21.76,36.85,1654,39.13,85.8,0,NoFailure
2025-02-07 04:30:15,MCH-031,MediumDuty,21.36,39.44,1687,48.4,87.9,0,NoFailure
2025-02-07 14:59:08,MCH-031,MediumDuty,24.09,40.44,1222,53.91,90.6,0,NoFailure
2025-02-08 01:18:43,MCH-031,MediumDuty,21.5,35.7,1530,34.34,91.8,0,NoFailure
2025-02-08 15:15:26,MCH-031,MediumDuty,20.6,37.16,1695,45.8,93.7,0,NoFailure
2025-02-08 19:41:51,MCH-031,MediumDuty,20.34,34.95,1369,32.69,94.5,0,NoFailure
2025-02-09 08:48:24,MCH-031,MediumDuty,19.54,35.7,1305,43.88,97.9,0,NoFailure
2025-02-09 23:30:34,MCH-031,MediumDuty,23.4,39.58,1507,41.01,100.0,0,NoFailure
2025-02-10 08:32:21,MCH-031,MediumDuty,21.07,32.1,1650,33.91,101.6,0,NoFailure
2025-02-10 16:33:48,MCH-031,MediumDuty,22.51,39.37,1420,44.84,102.9,0,NoFailure
2025-02-10 22:07:54,MCH-031,MediumDuty,21.36,33.76,1602,28.63,103.8,0,NoFailure
2025-02-11 11:02:12,MCH-031,MediumDuty,20.23,37.36,1565,48.04,107.1,1,ToolWear
2025-02-11 18:37:43,MCH-031,MediumDuty,23.08,42.43,1246,51.25,13.1,0,NoFailure
2025-02-12 08:46:52,MCH-031,MediumDuty,20.5,35.1,1513,46.85,15.4,0,NoFailure
2025-02-12 17:59:37,MCH-031,MediumDuty,22.27,40.78,1345,54.66,18.2,0,NoFailure
2025-02-13 08:13:43,MCH-031,MediumDuty,20.5,36.81,1373,35.91,20.0,0,NoFailure
2025-02-14 00:12:04,MCH-031,MediumDuty,22.49,39.11,1359,43.96,22.6,0,NoFailure
2025-02-14 11:56:47,MCH-031,MediumDuty,21.13,38.66,1380,53.59,24.9,0,NoFailure
2025-02-14 22:29:18,MCH-031,MediumDuty,21.82,34.76,1448,31.42,25.5,0,NoFailure
2025-02-15 08:57:14,MCH-031,MediumDuty,20.86,33.97,1452,37.51,27.0,0,NoFailure
2025-02-15 22:45:18,MCH-031,MediumDuty,21.64,37.51,1326,45.51,29.0,0,NoFailure
2025-02-16 03:57:15,MCH-031,MediumDuty,21.03,33.9,1658,25.55,29.0,0,NoFailure
2025-02-16 09:11:15,MCH-031,MediumDuty,21.67,38.1,1302,37.72,29.8,0,NoFailure
2025-02-16 15:56:11,MCH-031,MediumDuty,21.71,37.73,1161,46.05,30.6,0,NoFailure
2025-02-17 01:51:40,MCH-031,MediumDuty,22.06,41.27,1445,54.99,33.2,0,NoFailure
2025-02-17 06:04:56,MCH-031,MediumDuty,20.84,37.24,1241,42.26,35.0,0,NoFailure
2025-02-17 16:13:06,MCH-031,MediumDuty,22.45,36.98,1678,28.83,37.4,0,NoFailure
2025-02-17 20:24:53,MCH-031,MediumDuty,22.55,36.31,1443,32.0,38.1,0,NoFailure
2025-02-18 02:19:06,MCH-031,MediumDuty,22.73,40.52,1272,43.38,39.5,0,NoFailure
2025-02-18 07:01:50,MCH-031,MediumDuty,19.64,33.91,1563,37.8,40.9,0,NoFailure
2025-02-18 18:01:43,MCH-031,MediumDuty,23.2,35.21,1766,30.2,42.5,0,NoFailure
2025-02-19 01:48:31,MCH-031,MediumDuty,20.76,38.91,1411,58.07,44.6,0,NoFailure
2025-02-19 05:48:52,MCH-031,MediumDuty,21.89,36.19,1383,35.68,45.4,0,NoFailure
2025-02-19 09:59:39,MCH-031,MediumDuty,19.53,37.9,1468,53.03,46.9,0,NoFailure
2025-02-19 15:27:05,MCH-031,MediumDuty,21.8,36.84,1523,41.42,48.1,0,NoFailure
2025-02-20 05:41:13,MCH-031,MediumDuty,19.38,38.03,1469,44.04,51.1,0,NoFailure
2025-02-20 16:14:02,MCH-031,MediumDuty,22.97,36.08,1729,34.12,52.4,0,NoFailure
